Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Ipanema;3;3;3;794;90000.0;9188.0;6024.0
Casa;Glória;7;2;0;883;40000.0;0.0;1040.0
Apartamento;Laranjeiras;2;0;0;70;2000.0;800.0;85.0
Apartamento;Flamengo;1;1;0;47;2200.0;380.0;30.0
Casa de Vila;São Cristóvão;1;0;0;45;1000.0;0.0;15.0
Casa de Condomínio;Freguesia (Jacarepaguá);4;2;4;179;3900.0;800.0;233.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1700.0;800.0;80.0
Apartamento;Barra da Tijuca;4;2;2;160;4700.0;1700.0;690.0
Apartamento;Barra da Tijuca;1;1;0;64;1750.0;1177.0;219.0
Apartamento;Recreio dos Bandeirantes;2;0;1;80;1000.0;1100.0;230.0
Apartamento;Botafogo;2;0;0;73;2400.0;590.0;141.0
Casa de Vila;Lins de Vasconcelos;2;0;0;50;900.0;0.0;0.0
Apartamento;Copacabana;2;1;1;60;2500.0;1603.0;0.0
Apartamento;Ipanema;5;2;1;328;15600.0;3350.0;619.0
Casa de Condomínio;Recreio dos Bandeirantes;4;3;3;420;8500.0;1000.0;1070.0
Apartamento;Recreio dos Bandeirantes;3;1;2;83;1700.0;870.0;193.0
Casa de Vila;Vila Isabel;1;0;0;32;1000.0;125.0;12.0
Apartamento;Ipanema;2;1;1;85;10000.0;4000.0;614.0
Apartamento;Lagoa;3;2;2;376;20000.0;4878.0;1383.0
Apartamento;Leblon;3;2;3;160;9000.0;1700.0;700.0
Apartamento;Tijuca;3;0;1;50;2900.0;900.0;0.0
Apartamento;Jardim Botânico;3;1;0;80;4000.0;1000.0;163.0
Apartamento;Maracanã;2;1;0;71;1500.0;650.0;50.0
Apartamento;Jardim Guanabara;1;1;0;53;1500.0;310.0;19.0
Apartamento;Rio Comprido;2;0;0;64;1000.0;692.0;0.0
Apartamento;Barra da Tijuca;3;2;2;237;5000.0;1967.0;0.0
Casa de Condomínio;Freguesia (Jacarepaguá);4;4;4;200;2900.0;550.0;120.0
Casa;Campo Grande;4;2;0;120;1600.0;0.0;0.0
Apartamento;Centro;2;0;0;63;1300.0;526.0;21.0
Casa;Barra da Tijuca;1;0;1;55;1600.0;0.0;0.0
Apartamento;Barra da Tijuca;3;0;1;110;3200.0;1311.0;271.0
Apartamento;Recreio dos Bandeirantes;1;1;1;77;1900.0;471.0;0.0
Apartamento;Pechincha;1;1;1;40;850.0;442.0;15.0
Apartamento;Méier;3;1;1;104;1800.0;815.0;182.0
Apartamento;Cosme Velho;2;2;0;106;3600.0;1220.0;200.0
Apartamento;Sampaio;2;0;0;78;750.0;298.0;13.0
Apartamento;Vargem Pequena;2;1;1;70;1200.0;650.0;120.0
Apartamento;Recreio dos Bandeirantes;3;2;1;105;2000.0;815.0;206.0
Apartamento;Tijuca;3;3;2;260;4000.0;977.0;2232.0
Apartamento;Barra da Tijuca;4;3;4;294;8000.0;3263.0;687.0
Apartamento;Flamengo;4;1;1;182;4900.0;1463.0;508.0
Apartamento;Botafogo;1;0;0;44;3700.0;850.0;125.0
Apartamento;Botafogo;2;1;0;64;3400.0;917.0;152.0
Apartamento;Copacabana;3;2;1;115;4000.0;1400.0;0.0
Apartamento;Barra da Tijuca;4;2;3;157;4509.0;2230.0;385.0
Apartamento;Ipanema;1;0;0;60;4000.0;500.0;200.0
Apartamento;Barra da Tijuca;2;1;1;90;2300.0;1300.0;0.0
Apartamento;Ipanema;2;1;1;65;5500.0;990.0;250.0
Apartamento;Barra da Tijuca;4;3;4;227;6500.0;2800.0;530.0
Apartamento;Barra da Tijuca;2;1;1;88;2400.0;960.0;98.0
Apartamento;Vila Isabel;2;2;1;67;2000.0;745.0;70.0
Apartamento;Leblon;1;0;0;50;4400.0;1898.0;270.0
Casa de Condomínio;Itanhangá;4;4;2;700;17000.0;1600.0;1435.0
Apartamento;Ramos;1;1;0;47;750.0;470.0;0.0
Apartamento;Leblon;3;1;1;164;10000.0;2600.0;450.0
Apartamento;Botafogo;3;2;0;263;5500.0;2040.0;575.0
Apartamento;Grajaú;2;0;0;47;1150.0;448.0;0.0
Apartamento;Copacabana;1;0;0;37;1500.0;319.0;67.0
Apartamento;Leblon;3;2;1;120;7000.0;1691.0;404.0
Apartamento;Copacabana;3;1;1;163;4800.0;1708.0;261.0
Apartamento;Leme;3;1;0;100;4600.0;930.0;213.0
Apartamento;Copacabana;1;0;1;30;1700.0;360.0;22.0
Apartamento;Tijuca;2;0;0;75;2100.0;482.0;88.0
Apartamento;Recreio dos Bandeirantes;2;1;1;91;1600.0;776.0;160.0
Apartamento;Flamengo;3;0;0;80;2400.0;650.0;0.0
Apartamento;Santa Teresa;1;0;0;50;1450.0;400.0;0.0
Apartamento;Botafogo;2;1;1;98;3600.0;1116.0;199.0
Apartamento;Copacabana;3;1;0;130;2950.0;1260.0;188.0
Casa de Condomínio;Barra da Tijuca;4;1;1;439;8500.0;1350.0;950.0
Apartamento;Leblon;3;1;0;101;4500.0;1350.0;350.0
Apartamento;Barra da Tijuca;5;4;3;400;7000.0;4700.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;0;80;2600.0;1680.0;140.0
Apartamento;Campo Grande;2;1;0;50;1000.0;295.0;0.0
Apartamento;Méier;3;2;0;96;2000.0;600.0;0.0
Apartamento;Botafogo;2;1;1;70;6000.0;900.0;0.0
Apartamento;Lagoa;4;0;1;180;6500.0;1520.0;300.0
Apartamento;Ipanema;4;2;1;162;6000.0;2871.0;550.0
Apartamento;Freguesia (Jacarepaguá);2;0;0;40;1000.0;150.0;0.0
Casa de Condomínio;Anil;3;2;1;207;4500.0;563.0;255.0
Apartamento;Recreio dos Bandeirantes;3;1;1;137;2500.0;700.0;0.0
Casa de Vila;Maracanã;3;0;0;80;2200.0;150.0;16.0
Apartamento;Jardim Botânico;3;1;0;100;2900.0;1087.0;176.0
Apartamento;Lagoa;4;3;4;380;20000.0;3220.0;1358.0
Apartamento;Lagoa;3;2;3;125;5400.0;1600.0;480.0
Apartamento;Botafogo;3;1;1;101;5600.0;2290.0;519.0
Apartamento;Laranjeiras;4;2;1;147;5000.0;1550.0;300.0
Apartamento;Jardim Guanabara;3;2;1;104;2700.0;700.0;160.0
Apartamento;Barra da Tijuca;2;1;2;100;2709.0;1140.0;0.0
Apartamento;Copacabana;2;0;1;110;3900.0;826.0;364.0
Apartamento;Piedade;2;0;0;52;1600.0;420.0;0.0
Casa de Condomínio;Taquara;3;0;1;195;2500.0;150.0;0.0
Apartamento;Lagoa;2;1;1;85;3850.0;785.0;185.0
Apartamento;Ipanema;3;2;1;130;7200.0;1700.0;520.0
Apartamento;Recreio dos Bandeirantes;3;2;1;105;2500.0;662.0;0.0
Apartamento;Laranjeiras;3;1;1;145;3995.0;1600.0;0.0
Apartamento;Botafogo;1;0;0;45;1990.0;480.0;20.0
Apartamento;Copacabana;3;0;0;76;3500.0;868.0;103.0
Apartamento;Recreio dos Bandeirantes;2;1;2;95;2500.0;862.0;100.0
Apartamento;Recreio dos Bandeirantes;4;3;2;181;3200.0;1080.0;4039.0
Apartamento;Praça da Bandeira;2;0;0;57;1200.0;590.0;60.0
Apartamento;Ipanema;1;0;0;45;2500.0;505.0;100.0
Apartamento;Laranjeiras;2;0;1;80;1800.0;1200.0;96.0
Apartamento;Copacabana;2;0;1;140;7800.0;1300.0;0.0
Apartamento;Copacabana;1;0;0;35;2000.0;574.0;24.0
Apartamento;Barra da Tijuca;2;2;1;105;4800.0;2000.0;680.0
Apartamento;Barra da Tijuca;2;1;1;100;2700.0;1150.0;0.0
Casa;Cosmos;1;1;0;36;500.0;0.0;0.0
Quitinete;Botafogo;1;0;0;25;1100.0;550.0;250.0
Apartamento;Copacabana;3;1;0;105;2700.0;1125.0;232.0
Apartamento;Freguesia (Jacarepaguá);4;4;2;260;2700.0;1845.0;0.0
Quitinete;Gardênia Azul;1;0;0;25;490.0;0.0;0.0
Apartamento;Copacabana;2;0;0;60;4500.0;700.0;1500.0
Apartamento;Botafogo;2;1;1;53;3000.0;1300.0;222.0
Apartamento;Cosmos;2;1;0;45;400.0;217.0;0.0
Apartamento;Jacarepaguá;2;1;1;82;2350.0;543.0;135.0
Quitinete;Irajá;1;0;0;20;500.0;0.0;0.0
Casa de Condomínio;São Cristóvão;2;0;2;120;2000.0;0.0;0.0
Apartamento;Gávea;2;1;1;75;3300.0;800.0;220.0
Apartamento;Recreio dos Bandeirantes;3;1;1;85;2300.0;800.0;140.0
Casa;Jacaré;2;1;0;80;1500.0;0.0;150.0
Quitinete;Santa Teresa;1;0;0;30;1000.0;200.0;0.0
Apartamento;Leblon;2;2;1;90;2800.0;1373.0;457.0
Apartamento;Taquara;2;0;0;52;900.0;526.0;38.0
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1900.0;820.0;136.0
Apartamento;Tijuca;3;0;0;92;1600.0;805.0;160.0
Apartamento;São Cristóvão;2;1;1;55;1350.0;580.0;34.0
Apartamento;Ipanema;2;1;2;83;12000.0;4190.0;511.0
Apartamento;Laranjeiras;3;1;1;120;3200.0;1600.0;203.0
Apartamento;Barra da Tijuca;2;1;1;60;2809.0;1000.0;0.0
Apartamento;Ipanema;2;2;2;220;17000.0;1800.0;1400.0
Apartamento;Copacabana;3;3;3;220;8000.0;2200.0;350.0
Casa;Campo Grande;1;1;0;61;830.0;0.0;0.0
Casa de Condomínio;Barra da Tijuca;5;6;5;560;28000.0;2200.0;0.0
Apartamento;Freguesia (Jacarepaguá);3;2;1;135;2250.0;900.0;207.0
Apartamento;Copacabana;4;2;2;389;11800.0;4133.0;1153.0
Apartamento;Campo Grande;2;1;0;65;700.0;240.0;0.0
Casa de Condomínio;Campinho;2;1;1;75;1600.0;40.0;0.0
Apartamento;Laranjeiras;2;2;1;70;2400.0;1350.0;145.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;59;1500.0;532.0;0.0
Apartamento;Honório Gurgel;2;1;0;48;650.0;250.0;0.0
Apartamento;São Conrado;3;2;1;150;4000.0;2046.0;480.0
Apartamento;Flamengo;2;0;0;81;2500.0;595.0;136.0
Apartamento;Barra da Tijuca;2;2;1;119;4500.0;1850.0;580.0
Apartamento;Leblon;3;1;1;170;6700.0;1900.0;350.0
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;316;4500.0;990.0;0.0
Apartamento;Ipanema;4;5;4;375;35000.0;7000.0;3500.0
Apartamento;Lagoa;2;1;1;139;6500.0;1200.0;0.0
Casa de Condomínio;Barra da Tijuca;4;6;4;950;20000.0;2650.0;0.0
Apartamento;Centro;1;0;0;40;1000.0;300.0;20.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;69;1600.0;850.0;0.0
Apartamento;Copacabana;1;0;0;70;2100.0;650.0;82.0
Apartamento;Lagoa;3;2;1;350;17000.0;1700.0;580.0
Casa de Vila;Olaria;1;0;0;40;800.0;0.0;0.0
Apartamento;Andaraí;2;1;0;70;1700.0;1000.0;0.0
Apartamento;Barra da Tijuca;3;2;3;120;3200.0;1600.0;200.0
Apartamento;Ipanema;2;0;0;115;2700.0;1570.0;175.0
Apartamento;Copacabana;2;0;0;120;4000.0;1408.0;196.0
Apartamento;Botafogo;3;2;1;105;3200.0;1312.0;239.0
Casa;Curicica;3;5;1;150;2500.0;0.0;1200.0
Apartamento;Vila Isabel;1;1;0;75;1500.0;600.0;80.0
Apartamento;Leblon;2;0;0;70;5000.0;350.0;400.0
Apartamento;Lagoa;2;1;0;72;2100.0;1075.0;230.0
Apartamento;Leblon;2;0;1;96;6000.0;1200.0;275.0
Apartamento;Leblon;2;0;0;57;2800.0;680.0;0.0
Apartamento;Laranjeiras;3;1;1;130;3150.0;721.0;163.0
Apartamento;Leblon;3;1;1;150;8000.0;1540.0;6000.0
Apartamento;Ipanema;3;0;0;120;4900.0;1200.0;340.0
Apartamento;Tijuca;2;0;0;68;1290.0;670.0;74.0
Apartamento;Copacabana;4;1;1;230;5000.0;1850.0;3500.0
Apartamento;Barra da Tijuca;3;2;2;140;5809.0;1700.0;700.0
Apartamento;Leblon;2;2;1;94;7500.0;1200.0;230.0
Casa de Condomínio;Barra da Tijuca;6;6;6;1200;25000.0;1650.0;2900.0
Apartamento;Recreio dos Bandeirantes;3;4;3;178;3250.0;1100.0;4922.0
Apartamento;Freguesia (Jacarepaguá);3;2;1;132;1800.0;1197.0;860.0
Apartamento;Catete;2;0;0;64;1800.0;800.0;0.0
Apartamento;Urca;2;0;1;65;3200.0;350.0;350.0
Apartamento;Leblon;3;1;0;240;8000.0;2000.0;500.0
Apartamento;Barra da Tijuca;1;1;0;68;1700.0;1002.0;1567.0
Apartamento;Barra da Tijuca;2;2;1;73;2750.0;1312.0;135.0
Apartamento;Copacabana;3;0;3;110;4000.0;840.0;304.0
Casa de Vila;Tijuca;2;0;0;75;2200.0;0.0;0.0
Apartamento;Todos os Santos;2;0;0;52;900.0;380.0;0.0
Apartamento;Recreio dos Bandeirantes;3;3;0;224;3500.0;1080.0;448.0
Apartamento;Vista Alegre;2;1;0;70;1200.0;170.0;0.0
Apartamento;Barra da Tijuca;3;3;2;160;10000.0;2300.0;345.0
Apartamento;Leblon;3;2;1;180;8400.0;2400.0;439.0
Apartamento;Campo Grande;2;1;0;52;500.0;90.0;0.0
Apartamento;Recreio dos Bandeirantes;2;2;1;90;2500.0;520.0;210.0
Apartamento;Jardim Botânico;3;1;1;125;3800.0;950.0;0.0
Apartamento;Copacabana;1;0;0;40;1200.0;705.0;69.0
Apartamento;Leblon;4;2;1;172;11500.0;2400.0;584.0
Apartamento;Ipanema;2;1;0;65;3600.0;1000.0;175.0
Apartamento;Campo Grande;2;1;0;65;850.0;75.0;0.0
Casa de Vila;Riachuelo;2;0;0;43;1000.0;0.0;120.0
Casa;Inhoaíba;1;0;0;50;600.0;0.0;0.0
Apartamento;Leblon;2;1;0;70;2800.0;630.0;98.0
Apartamento;Vaz Lobo;1;1;0;39;600.0;175.0;0.0
Apartamento;Taquara;2;1;1;59;1000.0;514.0;0.0
Apartamento;Bento Ribeiro;2;1;0;69;1100.0;15.0;0.0
Apartamento;Méier;3;1;1;101;1900.0;1123.0;140.0
Apartamento;Copacabana;1;0;0;50;2000.0;590.0;72.0
Apartamento;Copacabana;4;2;2;389;11800.0;4133.0;1153.0
Apartamento;Barra da Tijuca;1;1;1;60;2300.0;1769.0;360.0
Apartamento;Copacabana;3;0;2;180;12500.0;1600.0;400.0
Apartamento;Leme;2;1;1;83;5500.0;630.0;0.0
Casa de Condomínio;Barra da Tijuca;5;3;4;500;8500.0;900.0;0.0
Apartamento;Gávea;3;1;1;90;4500.0;1400.0;295.0
Apartamento;Ipanema;3;1;1;160;20000.0;2100.0;6147.0
Apartamento;Ipanema;3;1;1;152;7400.0;1720.0;0.0
Apartamento;Copacabana;3;1;0;100;3200.0;690.0;174.0
Apartamento;São Francisco Xavier;2;1;0;101;2000.0;431.0;124.0
Quitinete;Flamengo;1;0;0;22;1000.0;378.0;0.0
Apartamento;Lagoa;4;2;4;388;20000.0;3000.0;0.0
Apartamento;Copacabana;3;1;0;120;4500.0;986.0;240.0
Apartamento;Abolição;2;1;0;53;1200.0;400.0;0.0
Apartamento;Recreio dos Bandeirantes;1;1;1;52;2100.0;1200.0;130.0
Casa;Pechincha;5;3;1;300;3000.0;0.0;290.0
Apartamento;Pechincha;1;1;0;45;780.0;370.0;30.0
Apartamento;Humaitá;1;0;0;60;1900.0;1232.0;175.0
Apartamento;Copacabana;2;0;0;111;3200.0;1500.0;200.0
Apartamento;Flamengo;2;1;0;64;2000.0;660.0;96.0
Apartamento;Jardim Botânico;1;1;1;95;2600.0;1007.0;209.0
Apartamento;Barra da Tijuca;3;2;1;127;4200.0;1700.0;300.0
Apartamento;Tijuca;3;1;1;165;2650.0;1308.0;0.0
Apartamento;Recreio dos Bandeirantes;3;2;1;81;2000.0;480.0;180.0
Apartamento;Botafogo;1;0;0;38;1390.0;405.0;0.0
Apartamento;Recreio dos Bandeirantes;3;3;2;149;3000.0;680.0;293.0
Apartamento;Recreio dos Bandeirantes;3;1;1;92;2500.0;840.0;195.0
Casa;Méier;4;1;0;180;2500.0;0.0;80.0
Apartamento;São Conrado;3;1;1;114;3200.0;1280.0;1900.0
Apartamento;Campo Grande;2;1;0;53;800.0;265.0;0.0
Apartamento;Barra da Tijuca;4;3;2;239;7500.0;1500.0;350.0
Casa de Condomínio;São Cristóvão;2;1;2;100;2100.0;170.0;66.0
Apartamento;Leblon;2;1;1;85;5000.0;1100.0;299.0
Apartamento;Ipanema;2;1;1;75;3000.0;980.0;100.0
Apartamento;Barra da Tijuca;4;3;4;403;160000.0;3714.0;2000.0
Apartamento;Grajaú;3;2;1;90;1700.0;900.0;87.0
Quitinete;Glória;1;0;0;32;1250.0;320.0;0.0
Apartamento;Cachambi;2;1;1;75;1400.0;715.0;0.0
Apartamento;Centro;3;0;0;76;1700.0;350.0;0.0
Apartamento;Botafogo;3;2;1;120;2800.0;1400.0;300.0
Apartamento;Campo Grande;4;2;2;140;2400.0;750.0;0.0
Apartamento;Copacabana;1;0;0;41;2000.0;647.0;24.0
Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1500.0;310.0
Apartamento;Barra da Tijuca;1;0;1;60;1500.0;1100.0;245.0
Apartamento;Barra da Tijuca;2;1;1;75;3000.0;1300.0;1332.0
Apartamento;Tijuca;2;1;0;70;1600.0;471.0;0.0
Apartamento;Ipanema;2;0;0;45;3000.0;550.0;22.0
Apartamento;Sampaio;1;0;0;36;650.0;293.0;14.0
Apartamento;Botafogo;1;1;0;55;2600.0;800.0;150.0
Apartamento;Recreio dos Bandeirantes;2;2;1;85;1700.0;591.0;197.0
Apartamento;Recreio dos Bandeirantes;4;2;4;390;5000.0;987.0;0.0
Apartamento;Ipanema;3;0;1;174;12000.0;2010.0;0.0
Apartamento;Vila Isabel;2;0;0;70;1500.0;310.0;0.0
Apartamento;Copacabana;1;0;0;25;1600.0;400.0;20.0
Apartamento;Ipanema;3;1;1;170;9500.0;1650.0;440.0
Apartamento;Barra da Tijuca;3;2;1;162;5000.0;1200.0;543.0
Apartamento;Lagoa;3;2;1;376;22000.0;4870.0;1237.0
Apartamento;Barra da Tijuca;3;3;3;225;8000.0;2700.0;400.0
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;150;3200.0;1000.0;0.0
Apartamento;Copacabana;3;1;0;110;3750.0;1115.0;0.0
Apartamento;Copacabana;3;2;1;220;6000.0;1900.0;5200.0
Casa de Condomínio;Recreio dos Bandeirantes;4;2;3;135;2800.0;560.0;0.0
Casa de Condomínio;Itanhangá;5;5;5;500;15000.0;1800.0;650.0
Casa de Condomínio;Vargem Grande;3;2;1;100;2100.0;415.0;85.0
Apartamento;Recreio dos Bandeirantes;2;1;1;94;2100.0;600.0;200.0
Casa de Condomínio;Recreio dos Bandeirantes;4;10;3;480;15000.0;590.0;0.0
Apartamento;Copacabana;3;1;2;250;12000.0;1020.0;0.0
Quitinete;Copacabana;1;0;0;36;1600.0;610.0;54.0
Apartamento;Pechincha;1;1;0;68;1150.0;554.0;13.0
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0
Apartamento;Cachambi;1;1;0;36;600.0;407.0;0.0
Apartamento;Ipanema;4;1;3;200;8000.0;2400.0;370.0
Casa;Irajá;2;1;1;60;1150.0;0.0;0.0
Apartamento;Praça da Bandeira;1;0;0;40;900.0;435.0;0.0
Casa;Jardim Botânico;7;6;4;845;35000.0;0.0;0.0
Apartamento;Flamengo;1;0;0;45;1100.0;514.0;67.0
Apartamento;Barra da Tijuca;2;1;1;70;1800.0;1300.0;0.0
Apartamento;Tijuca;2;1;1;94;2000.0;650.0;0.0
Apartamento;Copacabana;1;0;0;39;2000.0;528.0;0.0
Apartamento;Lagoa;3;2;1;118;4900.0;1188.0;452.0
Casa;Turiaçu;2;1;0;45;700.0;0.0;0.0
Apartamento;Andaraí;2;1;0;71;1300.0;550.0;108.0
Casa de Condomínio;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1399.0
Apartamento;Copacabana;3;0;0;98;3000.0;848.0;141.0
Apartamento;Leblon;2;1;1;100;5000.0;1250.0;0.0
Apartamento;Flamengo;1;1;0;30;1600.0;490.0;25.0
Apartamento;Copacabana;3;0;0;97;2100.0;870.0;0.0
Apartamento;Leblon;2;0;0;62;2650.0;447.0;174.0
Apartamento;Barra da Tijuca;4;4;3;481;22000.0;7937.0;2235.0
Apartamento;Pechincha;2;1;1;110;1100.0;451.0;139.0
Apartamento;Barra da Tijuca;2;1;0;58;1300.0;698.0;0.0
Apartamento;Península;4;3;4;219;10000.0;3000.0;610.0
Apartamento;Cachambi;1;0;0;30;600.0;100.0;13.0
Casa de Condomínio;Barra da Tijuca;4;6;4;900;17000.0;1200.0;22000.0
Apartamento;Botafogo;3;0;0;120;2600.0;800.0;120.0
Apartamento;Flamengo;2;0;0;90;3000.0;690.0;1000.0
Apartamento;Lagoa;3;1;1;130;5000.0;2000.0;346.0
Apartamento;Botafogo;3;2;0;263;8000.0;1815.0;0.0
Apartamento;Barra da Tijuca;4;2;1;149;5500.0;1450.0;265.0
Apartamento;Leblon;3;1;1;165;6500.0;1468.0;624.0
Apartamento;Centro;1;0;0;25;1300.0;280.0;30.0
Apartamento;Vila da Penha;3;0;2;86;1800.0;720.0;0.0
Apartamento;Tijuca;2;0;1;110;2000.0;450.0;128.0
Apartamento;Copacabana;1;0;1;33;1400.0;644.0;69.0
Apartamento;Copacabana;1;0;0;35;1400.0;580.0;25.0
Apartamento;Ipanema;3;3;3;190;15000.0;3686.0;750.0
Apartamento;Copacabana;2;2;1;100;3600.0;750.0;150.0
Apartamento;Copacabana;3;0;0;135;3000.0;1000.0;0.0
Apartamento;Barra da Tijuca;4;2;2;169;7500.0;2450.0;399.0
Casa de Condomínio;Barra da Tijuca;6;4;4;662;10000.0;1129.0;1486.0
Apartamento;Grajaú;2;0;0;66;1300.0;392.0;25.0
Apartamento;Lagoa;3;1;2;170;6000.0;860.0;400.0
Apartamento;Leblon;2;0;1;80;3800.0;720.0;135.0
Apartamento;Botafogo;2;0;2;59;2000.0;640.0;242.0
Apartamento;Leblon;3;1;1;140;8500.0;1400.0;532.0
Apartamento;Recreio dos Bandeirantes;3;3;2;188;4500.0;683.0;4335.0
Apartamento;Barra da Tijuca;2;1;1;62;1600.0;1370.0;156.0
Apartamento;Laranjeiras;1;0;0;45;2000.0;430.0;67.0
Apartamento;Barra da Tijuca;4;3;4;233;10000.0;3100.0;5500.0
Apartamento;Gávea;2;1;0;60;2700.0;680.0;130.0
Casa de Condomínio;Barra da Tijuca;5;3;3;600;10000.0;2100.0;16070.0
Apartamento;Barra da Tijuca;4;3;4;292;9100.0;4100.0;800.0
Apartamento;Barra da Tijuca;4;2;4;233;6500.0;2648.0;0.0
Apartamento;Catete;2;1;0;72;2100.0;594.0;53.0
Apartamento;Copacabana;2;2;1;90;3400.0;1500.0;220.0
Apartamento;Botafogo;3;2;1;143;5000.0;1564.0;439.0
Apartamento;Tijuca;3;2;1;122;3000.0;1070.0;300.0
Apartamento;Jardim Guanabara;3;2;1;90;2000.0;350.0;0.0
Apartamento;Curicica;3;1;1;60;1200.0;700.0;0.0
Casa de Condomínio;Gávea;5;3;1;600;14500.0;570.0;980.0
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0
Casa de Condomínio;Vargem Grande;1;1;0;50;1600.0;220.0;0.0
Apartamento;Copacabana;4;1;0;160;5000.0;1780.0;394.0
Apartamento;Leblon;3;1;0;110;3000.0;1067.0;142.0
Apartamento;Vila da Penha;2;1;0;90;1100.0;590.0;0.0
Apartamento;Leblon;4;2;1;350;10000.0;2200.0;1400.0
Apartamento;Recreio dos Bandeirantes;3;1;1;126;2000.0;1100.0;220.0
Apartamento;Praça da Bandeira;2;0;0;57;1450.0;568.0;51.0
Apartamento;Lagoa;3;3;3;250;14000.0;3910.0;0.0
Apartamento;Leme;3;0;0;130;3000.0;901.0;312.0
Apartamento;Urca;3;2;1;168;7000.0;2172.0;460.0
Apartamento;Ipanema;3;3;1;219;22000.0;4000.0;0.0
Apartamento;Ipanema;2;0;0;75;3000.0;910.0;191.0
Apartamento;Barra da Tijuca;4;3;2;261;12000.0;3550.0;1560.0
Apartamento;Engenho Novo;2;0;0;67;900.0;500.0;0.0
Apartamento;Leblon;3;2;1;144;7990.0;2560.0;542.0
Apartamento;Pechincha;2;1;1;65;1300.0;600.0;60.0
Apartamento;Pilares;3;2;1;85;2100.0;850.0;0.0
Apartamento;Copacabana;2;0;0;118;3500.0;1100.0;163.0
Casa;Freguesia (Jacarepaguá);4;2;3;169;3100.0;600.0;225.0
Apartamento;Recreio dos Bandeirantes;2;1;1;78;1700.0;850.0;115.0
Apartamento;Urca;1;0;0;35;1580.0;360.0;0.0
Apartamento;Barra da Tijuca;3;1;1;62;1600.0;750.0;171.0
Apartamento;Flamengo;1;0;0;35;1300.0;585.0;0.0
Apartamento;Copacabana;4;1;0;110;4500.0;1134.0;138.0
Apartamento;Botafogo;2;1;1;90;2600.0;1080.0;187.0
Apartamento;Barra da Tijuca;3;3;3;251;5200.0;2370.0;763.0
Apartamento;Copacabana;1;0;0;38;1800.0;295.0;29.0
Apartamento;Barra da Tijuca;2;1;1;70;2500.0;900.0;1200.0
Casa de Condomínio;Barra da Tijuca;4;4;4;763;12000.0;800.0;2041.0
Apartamento;Recreio dos Bandeirantes;2;1;1;81;1650.0;875.0;0.0
Apartamento;Copacabana;2;0;0;65;2000.0;722.0;0.0
Apartamento;Copacabana;2;0;0;64;2500.0;500.0;113.0
Apartamento;Ipanema;5;4;1;380;9900.0;3508.0;760.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1800.0;468.0;131.0
Apartamento;Lagoa;1;1;0;80;6000.0;1047.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;2;75;1700.0;1020.0;170.0
Apartamento;Barra da Tijuca;5;4;5;1147;24000.0;7000.0;0.0
Casa;Campo Grande;2;0;0;116;1100.0;0.0;0.0
Apartamento;Andaraí;2;1;0;71;1200.0;500.0;140.0
Casa de Condomínio;Barra da Tijuca;4;4;4;900;15000.0;1170.0;2100.0
Casa;Centro;2;0;0;207;4000.0;0.0;0.0
Apartamento;Jardim Botânico;2;1;1;79;3300.0;965.0;210.0
Apartamento;Recreio dos Bandeirantes;2;1;1;94;2400.0;790.0;180.0
Apartamento;Barra da Tijuca;2;1;1;77;2500.0;1129.0;220.0
Apartamento;Laranjeiras;2;0;0;100;2700.0;650.0;100.0
Apartamento;Ipanema;2;1;0;75;4199.0;470.0;120.0
Apartamento;Leme;2;0;0;80;4300.0;800.0;250.0
Apartamento;Leblon;2;1;2;92;7500.0;1592.0;356.0
Apartamento;Barra da Tijuca;3;2;1;110;3991.0;680.0;2000.0
Apartamento;Ipanema;3;2;1;120;6300.0;2200.0;498.0
Casa;Campo Grande;3;0;1;140;1500.0;0.0;0.0
Apartamento;Barra da Tijuca;1;1;1;73;4500.0;2800.0;275.0
Apartamento;Copacabana;3;2;1;140;3900.0;1650.0;290.0
Apartamento;Grajaú;1;1;0;56;1100.0;580.0;420.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1800.0;650.0;0.0
Apartamento;Flamengo;1;1;0;60;1800.0;650.0;138.0
Apartamento;Laranjeiras;3;0;1;97;2700.0;961.0;144.0
Casa;Taquara;3;3;0;280;4000.0;0.0;1200.0
Apartamento;Tijuca;3;1;0;175;2500.0;1120.0;0.0
Apartamento;Cidade Nova;2;1;0;57;1600.0;677.0;35.0
Apartamento;Recreio dos Bandeirantes;3;1;2;74;1750.0;935.0;1750.0
Casa;Barra da Tijuca;6;0;5;800;18000.0;825.0;1786.0
